Lijst;PublicatieJaar;LaatsteVersie;taxonlijstgroep;NaamWet;NaamNed;taxongroep;NaamWet_interpretatie;Auteur;NaamNed_interpretatie;KenmerkCode;Kenmerk;KenmerkwaardeCode;Kenmerkwaarde
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Sprinkhanen;Roeseliana roeselii;Greppelsprinkhaan;Sprinkhanen;Roeseliana roeselii;NULL;Greppelsprinkhaan;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Sprinkhanen;Stethophyma grossum;Moerassprinkhaan;Sprinkhanen;Stethophyma grossum;NULL;Moerassprinkhaan;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Althaea officinalis L.;Heemst;Vaatplanten;Althaea officinalis;L.;Heemst;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Apium graveolens L.;Selderij;Vaatplanten;Apium graveolens;L.;Selderij;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Bromus ramosus Huds.;Ruwe dravik;Vaatplanten;Bromus ramosus;Huds.;Ruwe dravik;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Carex binervis Smith;Tweenervige zegge;Vaatplanten;Carex binervis;Smith;Tweenervige zegge;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Carex punctata Gaudin;Stippelzegge;Vaatplanten;Carex punctata;Gaudin;Stippelzegge;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Carex strigosa Huds.;Slanke zegge;Vaatplanten;Carex strigosa;Huds.;Slanke zegge;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Centunculus minimus L.;Dwergbloem;Vaatplanten;Centunculus minimus;L.;Dwergbloem;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Cephalanthera longifolia (L.) Fritsch;Wit bosvogeltje;Vaatplanten;Cephalanthera longifolia;(L.) Fritsch;Wit bosvogeltje;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Ceterach officinarum Willd.;Schubvaren;Vaatplanten;Ceterach officinarum;Willd.;Schubvaren;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Chrysosplenium alternifolium L.;Verspreidbladig goudveil;Vaatplanten;Chrysosplenium alternifolium;L.;Verspreidbladig goudveil;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Chrysosplenium oppositifolium L.;Paarbladig goudveil;Vaatplanten;Chrysosplenium oppositifolium;L.;Paarbladig goudveil;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Cochlearia officinalis L.;Echt lepelblad;Vaatplanten;Cochlearia officinalis;L.;Echt lepelblad;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Cystopteris fragilis (L.) Bernh.;Blaasvaren;Vaatplanten;Cystopteris fragilis;(L.) Bernh.;Blaasvaren;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Dactylorhiza fuchsii (Druce) Soó;Bosorchis;Vaatplanten;Dactylorhiza fuchsii;(Druce) Soó;Bosorchis;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Dipsacus pilosus L.;Kleine kaardenbol;Vaatplanten;Dipsacus pilosus;L.;Kleine kaardenbol;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Dryopteris cristata (L.) A. Gray;Kamvaren;Vaatplanten;Dryopteris cristata;(L.) A. Gray;Kamvaren;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Filago vulgaris Lam.;Duits viltkruid;Vaatplanten;Filago vulgaris;Lam.;Duits viltkruid;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Gagea lutea (L.) Ker-Gawl.;Bosgeelster;Vaatplanten;Gagea lutea;(L.) Ker-Gawl.;Bosgeelster;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Gagea spathacea (Hayne) Salisb.;Schedegeelster;Vaatplanten;Gagea spathacea;(Hayne) Salisb.;Schedegeelster;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Helleborus viridis L.;Wrangwortel;Vaatplanten;Helleborus viridis;L.;Wrangwortel;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Hierochloe odorata (L.) Beauv.;Veenreukgras;Vaatplanten;Hierochloe odorata;(L.) Beauv.;Veenreukgras;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Holosteum umbellatum L.;Heelbeen;Vaatplanten;Holosteum umbellatum;L.;Heelbeen;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Hyacinthoides non-scripta (L.) Chouard ex Rothm.;Wilde hyacint;Vaatplanten;Hyacinthoides non-scripta;(L.) Chouard ex Rothm.;Wilde hyacint;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Hydrocharis morsus-ranae L.;Kikkerbeet;Vaatplanten;Hydrocharis morsus-ranae;L.;Kikkerbeet;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Knautia arvensis (L.) Coulter;Beemdkroon;Vaatplanten;Knautia arvensis;(L.) Coulter;Beemdkroon;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Leucojum aestivum L.;Zomerklokje;Vaatplanten;Leucojum aestivum;L.;Zomerklokje;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Liparis loeselii (L.) L.C.M. Rich.;Groenknolorchis;Vaatplanten;Liparis loeselii;(L.) L.C.M. Rich.;Groenknolorchis;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Melica uniflora Retz.;Eenbloemig parelgras;Vaatplanten;Melica uniflora;Retz.;Eenbloemig parelgras;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Mercurialis perennis L.;Bosbingelkruid;Vaatplanten;Mercurialis perennis;L.;Bosbingelkruid;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Mibora minima (L.) Desv.;Dwerggras;Vaatplanten;Mibora minima;(L.) Desv.;Dwerggras;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Narcissus pseudonarcissus L.;Wilde narcis;Vaatplanten;Narcissus pseudonarcissus;L.;Wilde narcis;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Odontites vernus (Bellardi) Dum.;Rode ogentroost;Vaatplanten;Odontites vernus;(Bellardi) Dum.;Rode ogentroost;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Oenanthe crocata L.;Dodemansvingers;Vaatplanten;Oenanthe crocata;L.;Dodemansvingers;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Orobanche hederae Vaucher ex Duby;Klimopbremraap;Vaatplanten;Orobanche hederae;Vaucher ex Duby;Klimopbremraap;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Orobanche rapum-genistae Thuill.;Grote bremraap;Vaatplanten;Orobanche rapum-genistae;Thuill.;Grote bremraap;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Paris quadrifolia L.;Eenbes;Vaatplanten;Paris quadrifolia;L.;Eenbes;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Pedicularis palustris L.;Moeraskartelblad;Vaatplanten;Pedicularis palustris;L.;Moeraskartelblad;PBS;Provinciaal belangrijke soorten;PS;Prioritaire soort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Phyteuma nigrum F.W. Schmidt;Zwartblauwe rapunzel;Vaatplanten;Phyteuma nigrum;F.W. Schmidt;Zwartblauwe rapunzel;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
Provinciaal belangrijke soorten - Oost-Vlaanderen;2013;0;Vaatplanten;Polypodium interjectum Shivas;Brede eikvaren;Vaatplanten;Polypodium interjectum;Shivas;Brede eikvaren;PBS;Provinciaal belangrijke soorten;SS;Symboolsoort
